customer_id,tenure_months,monthly_charge,total_charges,contract_type,payment_method,paperless_billing,tech_support,online_security,streaming_tv,avg_monthly_gb,num_complaints,satisfaction_score,churn
2514,11,33.24689540178547,4056.7623730577325,Month-to-month,Bank transfer,No,No,No,Yes,53.14625423528132,0,5,0
2515,64,87.22826525131521,3351.428905836949,Two year,Mailed check,No,No,No,No,42.87314696415731,0,3,1
2516,50,70.8691940729376,841.6686618205232,Month-to-month,Bank transfer,Yes,Yes,Yes,No,31.184469512966107,1,4,1
2517,21,92.11227561147663,606.1379910079513,Month-to-month,Electronic check,Yes,No,No,Yes,94.63030849089527,1,1,1
2518,69,55.269112016973466,2907.0078829308436,Month-to-month,Bank transfer,Yes,No,Yes,No,79.68768108265112,0,3,1
2519,48,52.57022115777023,2067.4296455045496,One year,Mailed check,No,No,Yes,Yes,17.43529599747975,0,5,1
2520,20,67.25758530438557,2202.579139079389,Two year,Credit card,Yes,No,No,Yes,55.47063348875232,0,4,1
2521,67,107.7407345395147,4842.221209040737,Month-to-month,Mailed check,Yes,No,No,Yes,79.65601190824886,1,1,1
2522,44,24.02813067339803,3647.2210888460204,Month-to-month,Credit card,No,No,No,Yes,57.978997262870735,2,2,1
2523,33,100.4832817296472,2117.759922118008,Month-to-month,Mailed check,Yes,No,No,No,49.3779291995931,0,2,1
2524,61,56.89876126577565,193.58647122440294,One year,Mailed check,Yes,Yes,Yes,Yes,7.20593974398721,0,1,1
2525,9,105.46190257884777,267.0689194810243,Month-to-month,Electronic check,No,Yes,Yes,Yes,10.60666885064997,0,2,1
2526,68,100.22030088358565,3455.5381086646953,Two year,Bank transfer,No,No,Yes,No,24.523953520068197,0,5,0
2527,35,54.87612473960884,4204.919921637043,Month-to-month,Mailed check,Yes,No,Yes,No,51.33966911948447,0,1,1
2528,65,89.3876535321616,3567.7428847934507,Month-to-month,Credit card,No,No,Yes,Yes,98.72966845685464,0,1,1
2529,8,35.963275677344015,2088.849987763155,Month-to-month,Bank transfer,Yes,Yes,No,Yes,80.2266192076812,0,2,1
2530,45,109.6281552163788,252.56511585979086,Two year,Electronic check,No,Yes,No,No,11.005100046429883,1,1,0
2531,47,60.44910644519094,4840.267988152626,One year,Bank transfer,No,No,Yes,No,71.72593936988444,0,4,0
2532,40,65.56256153552002,4933.0467045746245,Two year,Mailed check,No,No,Yes,Yes,81.04713391727283,0,1,0
2533,54,90.57590510369849,2791.8863020769163,Month-to-month,Credit card,No,No,No,No,41.426327834121054,0,2,1
2534,46,102.0840236704851,446.28772700601735,Month-to-month,Credit card,Yes,No,Yes,No,33.01476233764892,2,2,1
2535,47,43.63427433282096,2750.7652789808876,One year,Bank transfer,Yes,Yes,No,No,58.46151040376573,0,2,0
2536,15,86.13501398769954,4472.458504081961,Month-to-month,Credit card,Yes,No,Yes,No,51.91535549684543,0,2,1
2537,19,59.19980438891485,3431.9289996282464,One year,Mailed check,No,No,Yes,Yes,26.521360579690302,0,5,1
2538,26,56.87029240039613,3627.947232060349,Month-to-month,Credit card,Yes,No,No,Yes,39.73778305829402,1,2,1
2539,52,89.00258239406547,516.3522034180214,Month-to-month,Credit card,No,Yes,No,Yes,54.443751628952505,2,4,1
2540,22,58.718327415593436,621.907021455827,Month-to-month,Credit card,Yes,Yes,Yes,Yes,57.99243662687415,0,1,1
2541,21,54.610850016440764,724.0090042418378,One year,Mailed check,No,No,No,No,53.174952163795275,0,3,0
2542,51,103.58884081262424,4531.446484938864,Month-to-month,Electronic check,No,Yes,Yes,No,84.6107511087226,0,3,1
2543,38,30.127612383100637,2676.663217692685,Two year,Credit card,No,Yes,Yes,No,3.1745039787305918,0,5,0
2544,20,87.58926228302107,3978.717972325657,Month-to-month,Electronic check,Yes,Yes,No,No,33.29836804412203,0,3,1
2545,29,44.87253937906246,664.9271734296411,Two year,Bank transfer,Yes,No,No,Yes,74.98336138466634,0,2,1
2546,51,21.54982418261903,4645.449256992115,Month-to-month,Bank transfer,Yes,Yes,Yes,Yes,65.17826031685321,0,3,0
2547,4,36.6764268872692,4123.59624833633,Month-to-month,Mailed check,Yes,No,No,No,91.8266629181861,0,4,1
2548,55,80.66615297758678,1201.344309399245,Two year,Mailed check,No,No,Yes,Yes,58.802102874235615,1,2,1
2549,71,90.91271914859374,4383.4929431403725,Month-to-month,Mailed check,No,No,No,Yes,63.815090620705675,0,3,1
2550,28,22.105778355632005,1390.8695210443655,One year,Mailed check,No,No,No,No,70.49471601227695,0,2,1
2551,4,23.642544330172015,1106.165408761377,One year,Electronic check,No,Yes,Yes,Yes,18.62005991262423,1,5,0
2552,22,110.25421148429531,1394.7952903798405,Month-to-month,Mailed check,Yes,Yes,Yes,Yes,75.3244011763465,0,4,0
2553,45,27.330581811371985,4558.779810035786,One year,Electronic check,Yes,Yes,No,No,29.988963854100213,0,1,0
2554,67,109.41821586165713,4586.400729022861,Two year,Credit card,No,No,No,No,42.45011800656404,1,2,1
2555,66,42.81659137509058,1712.0792959710473,Month-to-month,Credit card,Yes,No,No,No,1.4006501572616625,1,4,1
2556,34,94.00178001582128,3556.627506963301,One year,Bank transfer,No,No,No,Yes,84.35659310835291,0,5,1
2557,55,50.973324894601205,3411.151750304498,One year,Bank transfer,No,No,Yes,No,95.3492894125565,0,5,0
2558,1,105.87520256091838,4052.156897438976,Month-to-month,Electronic check,No,No,No,No,6.0190951184791235,0,4,1
2559,38,90.04548654243578,1552.8965506964423,Month-to-month,Mailed check,Yes,No,No,Yes,63.52001797701138,0,3,1
2560,6,60.181345860169515,2599.678855360969,Month-to-month,Bank transfer,No,No,Yes,Yes,96.07786761581028,0,4,1
2561,25,27.630245417407956,3371.6023599406058,One year,Electronic check,Yes,Yes,No,No,60.69007882598198,0,3,1
2562,17,93.27001838708071,228.65841216853963,Two year,Bank transfer,No,No,Yes,Yes,79.7950987188075,1,3,0
2563,61,81.68847559651815,1946.0198521216778,One year,Mailed check,Yes,No,Yes,Yes,11.812878483383171,1,4,1
2564,12,20.291171783378875,3509.8529526249877,Month-to-month,Electronic check,Yes,No,No,No,24.48497728624289,0,5,0
2565,6,20.941985597244532,1337.7159562837537,Month-to-month,Bank transfer,No,No,No,No,34.57348559212631,0,1,1
2566,27,100.8792973192694,4792.750124331787,Two year,Mailed check,No,Yes,No,Yes,98.1166649655379,1,1,1
2567,8,45.939973880185384,247.79072038351086,Month-to-month,Electronic check,Yes,Yes,Yes,No,78.17779703648218,0,4,0
2568,65,83.61336677280656,4794.627219178372,Two year,Electronic check,Yes,Yes,Yes,Yes,88.56628694946401,0,2,1
2569,57,65.42144197652475,1162.14295325096,One year,Electronic check,Yes,Yes,Yes,Yes,48.70764196850617,0,4,0
2570,40,106.34300145217672,339.22800543431293,Month-to-month,Credit card,No,No,Yes,Yes,71.68053562333765,0,1,1
2571,14,111.69611131024887,1533.1227627954315,Month-to-month,Electronic check,No,Yes,No,Yes,73.15649428675728,0,4,1
2572,35,119.6807712678854,3952.783305722104,Month-to-month,Bank transfer,Yes,No,Yes,No,56.892306084512036,0,5,0
2573,48,35.368413580724685,3786.9658315954603,One year,Electronic check,Yes,Yes,No,Yes,87.7969150704365,0,1,1
2574,56,106.29640464754755,1123.318040471681,Two year,Electronic check,Yes,Yes,No,No,15.825122595798879,0,1,0
2575,49,46.602137672880176,1064.271654599817,One year,Electronic check,No,Yes,No,Yes,5.751968986511546,0,1,1
2576,13,79.08158748955077,3248.6415874422496,Month-to-month,Electronic check,No,No,No,Yes,30.405649568933125,0,5,1
2577,61,70.5772833869211,2344.6051794110795,Month-to-month,Electronic check,Yes,No,No,No,8.827181059568478,1,1,1
2578,49,21.798813157238765,3982.220771321421,One year,Credit card,Yes,No,No,No,6.031616265544482,0,2,0
2579,46,113.27712799060947,218.25061559351258,Month-to-month,Mailed check,No,No,Yes,Yes,41.90897968937713,0,1,1
2580,62,27.832705514921845,3091.018117726798,One year,Credit card,No,No,No,Yes,20.050568469145325,0,4,1
2581,8,88.82189194077358,3680.292859975392,Month-to-month,Bank transfer,Yes,No,No,No,79.01474971272378,1,2,1
2582,43,98.50068362082621,4967.591948940478,Month-to-month,Mailed check,Yes,Yes,Yes,No,57.97843859655131,1,3,1
2583,20,99.52878490476843,3426.0303017605497,Month-to-month,Bank transfer,Yes,Yes,No,No,36.059285043640635,0,1,1
2584,39,33.54945189288448,1236.041267094835,Month-to-month,Electronic check,No,Yes,No,Yes,28.654414180787736,0,3,1
2585,49,64.7569950507972,630.11235491219,One year,Bank transfer,Yes,Yes,No,No,56.3138156860266,0,3,1
2586,64,102.94288704339799,3240.4921957559695,Month-to-month,Credit card,Yes,Yes,Yes,Yes,43.40020987599076,0,5,1
2587,62,50.26792103787547,2663.5970308392584,Two year,Credit card,Yes,Yes,No,No,5.573518023731905,0,4,1
2588,54,66.77486753746635,4505.81191338058,One year,Electronic check,No,No,Yes,No,66.51906111826332,0,4,0
2589,9,47.27938926998458,3660.3793037882474,Month-to-month,Electronic check,No,No,Yes,No,49.975758772328845,1,3,1
2590,37,66.35514178853242,2597.738005208841,Month-to-month,Mailed check,No,Yes,No,Yes,27.689959502277183,0,5,1
2591,49,108.783792259288,2077.5884067492234,One year,Credit card,Yes,No,No,No,29.041510353615596,1,2,1
2592,41,65.51242310327694,2081.4360278970194,Month-to-month,Credit card,No,No,No,No,45.27845932798501,0,1,1
2593,17,75.59120170743203,1208.8910021410493,Two year,Mailed check,No,Yes,No,Yes,82.75924620556347,0,2,1
2594,21,60.39762833030836,184.8972616029156,One year,Credit card,No,No,No,No,42.30505803146699,1,1,1
2595,51,66.01171832033255,2917.0618822148203,Month-to-month,Mailed check,No,Yes,No,Yes,83.95808315811519,0,3,0
2596,59,21.51741990464217,1140.8321893637544,One year,Credit card,No,Yes,Yes,Yes,42.48632135395282,0,5,0
2597,39,48.3745509960456,1120.8018968674032,Month-to-month,Bank transfer,Yes,No,Yes,Yes,82.99131658634889,0,5,1
2598,55,63.65817217418244,714.3680205147544,Month-to-month,Bank transfer,Yes,Yes,No,No,93.15299641843528,2,4,1
2599,41,83.37969759927289,1029.0179018657946,Two year,Mailed check,Yes,Yes,Yes,No,2.0573878587793692,1,4,1
2600,39,65.00519305538921,255.7668328201746,Month-to-month,Mailed check,Yes,No,Yes,Yes,6.2250412222387475,0,2,1
2601,13,53.7817043321564,3403.7341037678066,One year,Electronic check,Yes,No,No,Yes,13.401929574575878,1,4,0
2602,64,58.809873534415715,2066.845869932202,Two year,Credit card,No,No,No,Yes,12.21204793660876,0,1,1
2603,11,44.22933292004665,2851.470533988411,Month-to-month,Bank transfer,No,No,Yes,No,45.44778833666473,1,5,1
2604,19,112.44942827740529,3221.092328301918,Month-to-month,Electronic check,Yes,No,No,Yes,76.40340715449034,0,5,1
2605,11,72.17432257909147,4865.17435515318,Month-to-month,Credit card,No,No,Yes,Yes,96.13284151666222,0,3,1
2606,46,21.34094538721231,434.50274269195484,Month-to-month,Bank transfer,Yes,Yes,Yes,No,41.778081396778774,1,3,1
2607,45,21.94462584195466,2147.796655674046,Month-to-month,Credit card,Yes,No,Yes,No,68.84811365640493,0,2,1
2608,1,117.29616349520415,1304.8998742797571,Two year,Mailed check,No,No,Yes,Yes,63.5506911814564,1,3,0
2609,40,42.145089137324504,2435.8884660983895,Two year,Bank transfer,Yes,Yes,No,Yes,39.31835346318424,0,1,1
2610,19,100.56082888143146,4610.314273008052,One year,Bank transfer,No,No,Yes,Yes,72.11235189033422,0,4,1
2611,61,25.82753015605745,3647.5228997159415,Month-to-month,Electronic check,Yes,No,No,Yes,59.19510833588914,0,4,1
2612,12,112.11627366945491,3343.552973751477,Two year,Credit card,No,Yes,No,No,75.99395211375933,0,2,0
2613,61,107.44170036666785,2262.1047945127693,Month-to-month,Mailed check,No,Yes,Yes,Yes,19.36487035691934,0,4,0
2614,33,77.10931624345147,3388.451242034736,Month-to-month,Mailed check,No,Yes,Yes,No,36.02713852698491,0,5,1
2615,45,20.899865728325576,258.63934864459964,Month-to-month,Credit card,No,No,Yes,No,67.12219137833293,0,4,0
2616,69,45.78108740233375,2972.5694929464826,Month-to-month,Credit card,No,Yes,No,Yes,12.48034625129173,0,3,1
2617,8,60.682264739846495,2813.505156736316,Two year,Mailed check,No,Yes,Yes,No,77.03975679891155,0,5,0
2618,25,66.00641167475618,1798.5381166196448,One year,Credit card,Yes,Yes,No,Yes,13.343977227621517,0,3,0
2619,46,49.767875856237204,1087.4192145781312,One year,Electronic check,Yes,No,Yes,No,32.44541510342048,0,3,0
2620,30,23.294786824552997,4057.022199896575,One year,Credit card,No,No,No,Yes,23.752867333493487,0,2,1
2621,47,79.01274059265421,363.9243608299727,One year,Electronic check,No,No,No,No,6.098556161713575,0,2,1
2622,49,72.41546676947559,441.3970356755801,Month-to-month,Electronic check,Yes,Yes,No,No,27.065683689045283,0,5,0
2623,47,48.30006354290777,2258.556545522318,Month-to-month,Credit card,Yes,No,No,Yes,91.15112092837346,0,4,0
2624,18,23.79759675696065,1337.5172823021649,Two year,Bank transfer,Yes,No,No,No,2.6928646948776724,0,1,1
2625,66,119.45941872219402,3752.7168261844,Month-to-month,Bank transfer,Yes,No,No,No,1.6828930711486834,1,4,1
2626,68,68.19861868264059,3207.531376913836,Two year,Electronic check,Yes,No,No,No,70.4266847914386,0,5,0
2627,33,95.60042417740772,3885.420501020494,Month-to-month,Credit card,No,Yes,No,No,36.68699149768633,0,1,1
2628,36,65.23140350513356,1690.9268860552254,Month-to-month,Electronic check,Yes,Yes,No,No,22.974107887482443,2,3,1
2629,19,24.317029086294145,3728.5428041275504,Month-to-month,Credit card,Yes,Yes,Yes,No,50.88721512141885,0,3,1
2630,28,50.96007450855001,4325.2858565293545,Two year,Credit card,Yes,No,Yes,No,26.667553695059844,0,1,1
2631,40,52.01101410059012,1791.8450226510015,Month-to-month,Mailed check,No,No,Yes,No,39.20179225328192,0,3,0
2632,15,103.8352904049016,1765.4895236929835,One year,Bank transfer,Yes,No,No,No,71.53363886930946,0,4,0
2633,41,85.42299779998744,4509.761879141489,Month-to-month,Bank transfer,Yes,No,Yes,Yes,11.690706448303946,2,2,1
2634,39,47.54299036394728,343.97224061977477,One year,Mailed check,No,No,No,No,95.96562079612565,0,4,1
2635,2,116.7739954659086,1815.9280880811373,Month-to-month,Mailed check,No,Yes,Yes,No,4.252868426905366,0,3,0
2636,63,52.15418323978714,681.49521115184,Month-to-month,Mailed check,Yes,Yes,Yes,Yes,80.65373553282285,0,2,1
2637,29,119.82340258287203,242.00489222488355,Month-to-month,Electronic check,No,No,Yes,No,72.45911939514103,0,4,1
2638,66,119.61636931702633,653.0601464694284,Month-to-month,Electronic check,Yes,No,Yes,No,28.208957712757332,0,3,1
2639,51,39.12105177467418,2213.104376783357,Month-to-month,Electronic check,Yes,No,No,Yes,11.832285155225698,0,4,0
2640,10,51.27411161884002,3466.0847392161745,One year,Electronic check,No,No,Yes,No,85.23749381942484,0,3,0
2641,14,68.60441984846543,1517.4838797656184,Month-to-month,Electronic check,Yes,Yes,Yes,Yes,67.96116264169335,0,5,1
2642,51,86.4100671147891,4263.409006265511,Month-to-month,Bank transfer,No,Yes,No,Yes,29.088122353496924,0,1,1
2643,39,72.80474490037993,2244.316580817915,Month-to-month,Bank transfer,No,No,Yes,No,1.6929171670273413,1,3,1
2644,28,116.94414691322568,4844.317449712544,Month-to-month,Credit card,No,No,Yes,Yes,93.84903423680461,0,4,1
2645,3,92.39891642356915,4775.36278027413,Month-to-month,Bank transfer,No,No,No,Yes,40.42531664599619,1,3,1
2646,70,41.20448493829744,3889.0534910673937,Month-to-month,Mailed check,Yes,No,Yes,No,17.626684698929694,0,3,1
2647,27,30.50975502136383,4668.786931118429,Month-to-month,Bank transfer,Yes,Yes,Yes,No,91.1833945343382,0,4,1
2648,2,88.84012907093567,3564.7707731894466,Month-to-month,Mailed check,Yes,Yes,Yes,Yes,35.902064435257365,0,4,1
2649,38,35.8452440180763,4488.357630956789,One year,Bank transfer,No,No,Yes,No,46.32516409975973,0,2,1
2650,3,98.76768403357542,1258.721215094902,One year,Electronic check,Yes,Yes,Yes,Yes,69.86186633839151,0,3,0
2651,16,51.103666726033694,1792.5589808663133,Month-to-month,Bank transfer,No,No,Yes,Yes,81.94188270343922,1,5,1
2652,40,52.68932630556065,3789.3573234238215,Month-to-month,Credit card,Yes,No,Yes,No,10.017774874654794,0,1,1
2653,2,21.079839238951198,2180.35006721213,Month-to-month,Electronic check,No,No,Yes,Yes,89.86739040438026,0,3,1
2654,41,90.10112670950407,4202.904425740137,Month-to-month,Electronic check,Yes,No,Yes,No,93.25397181235373,0,4,1
2655,12,31.32697530646858,4400.430470780098,Month-to-month,Credit card,Yes,Yes,Yes,No,25.926972666411952,1,2,1
2656,35,97.28805774635181,1568.6744751325318,One year,Bank transfer,No,No,Yes,No,49.7387939941954,0,3,1
2657,65,69.18678219172068,4134.908960128911,Month-to-month,Bank transfer,Yes,Yes,Yes,No,85.78753342124294,0,5,0
2658,55,98.4279814954569,855.8949282192353,Two year,Credit card,No,Yes,No,Yes,48.73483318687178,0,4,0
2659,45,78.39265391977412,1737.5638865305602,Month-to-month,Electronic check,No,No,No,No,48.19745714179543,0,5,1
2660,62,28.243327201899078,2638.028260494806,One year,Credit card,Yes,Yes,No,No,61.85231898492772,0,5,0
2661,49,96.56523367051831,1209.5744343090716,One year,Mailed check,Yes,No,No,No,76.74393126968371,0,1,1
2662,25,26.979948489474975,2938.4123649184767,Month-to-month,Mailed check,Yes,No,No,Yes,66.56173857957039,0,1,1
2663,23,67.87017205693323,2935.605885716468,Month-to-month,Bank transfer,No,Yes,No,No,62.65666419064056,0,3,1
2664,24,37.23492141449633,1113.824184769438,One year,Electronic check,No,Yes,Yes,Yes,37.16713343428364,0,1,1
2665,38,95.2335177977885,3998.6425899387377,Two year,Mailed check,No,Yes,Yes,Yes,63.00737056293579,1,3,1
2666,28,111.15912278061266,3195.0579981163346,Month-to-month,Credit card,No,No,Yes,Yes,10.327287305330135,0,3,1
2667,21,75.41261633582742,1657.026483442276,Month-to-month,Bank transfer,No,No,Yes,Yes,40.95581168498723,0,4,1
2668,54,72.71472942991805,1237.7054390044304,Month-to-month,Bank transfer,No,No,No,No,18.835128279148037,0,4,1
2669,18,96.3963196325618,4405.875680289018,Month-to-month,Electronic check,No,Yes,No,No,53.75678417493801,0,2,1
2670,36,20.50788129757272,4195.137001600799,Two year,Mailed check,No,Yes,Yes,Yes,26.204518775758046,1,1,1
2671,45,111.77586426351607,1225.8273067920788,One year,Bank transfer,No,Yes,No,Yes,50.593482182975166,1,2,1
2672,53,39.74488170911317,274.465609930893,Month-to-month,Credit card,Yes,No,Yes,No,77.73250317899,1,5,0
2673,30,118.41188838262373,4042.209719141307,Month-to-month,Mailed check,No,Yes,No,Yes,43.39926945572928,0,3,0
2674,60,93.62539479604622,3115.9919207987114,Month-to-month,Bank transfer,No,Yes,No,Yes,21.87286630007993,0,3,1
2675,32,97.42511477006711,594.3219374619525,Two year,Bank transfer,Yes,Yes,Yes,Yes,22.298167447789673,0,4,0
2676,67,85.62029803736066,2978.055210472586,Two year,Mailed check,Yes,No,No,No,90.62544481980713,1,5,1
2677,67,67.16631827851603,2315.695158272302,Month-to-month,Mailed check,No,No,No,Yes,78.09047646249445,0,3,1
2678,28,77.16276933611655,3895.2966046210886,Month-to-month,Electronic check,Yes,No,No,Yes,3.6572667629879207,1,3,1
2679,44,24.640288601512566,1124.515726577777,Two year,Credit card,Yes,No,Yes,Yes,94.27228082583714,1,5,0
2680,41,82.39595094320143,2320.46804709463,Month-to-month,Electronic check,No,No,No,No,11.256518721483067,0,5,1
2681,63,82.60981019870468,865.5961598343921,Month-to-month,Electronic check,No,Yes,No,Yes,65.29423852220549,1,3,1
2682,23,109.12007974018094,4791.883416273148,Month-to-month,Credit card,Yes,Yes,No,No,55.15030815774509,0,5,0
2683,48,70.56563574302194,3915.816968933304,Month-to-month,Credit card,No,No,Yes,No,4.667284783556369,0,1,1
2684,32,27.714437408606102,3709.939889856843,Month-to-month,Electronic check,Yes,Yes,Yes,No,29.51732752715919,0,5,0
2685,57,50.61959204820812,3482.0126586019296,Two year,Mailed check,No,Yes,No,No,77.58536035863403,0,2,0
2686,33,85.56294121143175,2174.3485680852705,One year,Credit card,No,Yes,Yes,Yes,30.687984046231076,0,2,1
2687,24,43.92588627514639,4624.0838369454095,Month-to-month,Electronic check,Yes,Yes,Yes,Yes,48.03323938090419,0,3,1
2688,39,48.052782185540096,457.29335844232645,Month-to-month,Mailed check,Yes,Yes,Yes,No,69.79505425072526,0,3,1
2689,34,102.04690163608535,4035.969451226864,One year,Bank transfer,Yes,No,Yes,Yes,7.157284387296103,1,4,0
